SISTEMA / TIPO,TAG,FABRICANTE,AC,INVERTER,MODELO,POTENCIA NOMINAL (BTU) ,POTENCIA NOMINAL (W),Potencia elétrica consumida em 1 hora por mes (W),VOLTAGEM (V),POTÊNCIA ELÉTRICA CONSUMIDA,LOCALIZAÇÃO,TIPO_FLUIDO,CENTRO DE CUSTO,UNIDADE,TIPO_CENTRO_DE_CUSTO,CONSUMO_CENARIO_1,CONSUMO_MANHÃ,CONSUMO_TARDE,VALOR_TOTAL
split,SPLT-4408,COMFREE,1,0,42AFCD9F5,9000,2636.1,,220,,Consultório 02,R410,PSIQUIATRIA,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4409,COMFREE,1,0,42AFCD9F5,9000,2636.1,,220,,Conforto Enf.,R410,PSIQUIATRIA,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-4467,LG,1,0,S4UQ09AA31B,9000,2636.1,,220,,Dermato I - Sala dos Residentes,R410A,,CHPB,ASSISTENCIAL,17.13465,3.295125,11.07162,14.366745
split,SPLT-906,Midea,1,0,42mlcbo7ms,7500,2196.7500,678.0000,220,,S.P.A 1º amarelo, R22,AMARELO - PACIENTES,NGA,ADM,7.0296,1.31805,7.688625,9.006675
split,SPLT-2144,Midea,1,0,38NLCB07M5,7500,2196.7500,,220,,1º verde sala nova nº2 ( 1420), R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-2145,Midea,1,0,38NLCB07M5,7500,2196.7500,,220,,1º verde sala nova nº1 (1421), R22,VERDE - PACIENTES,NGA,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-2149,Midea,1,0,38NLCB07M5,7500,2196.7500,,220,,1º azul - sala nova nº1 (1221), R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-2150,Midea,1,0,38NLCB07M5,7500,2196.7500,,220,,1º azul - sala nova nº2 (1222), R22,AZUL - PACIENTES,NGA,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-2219,Midea,1,0,42MLCB07M5,7500,2196.7500,,220,,1 Andar Amarelo sala 124, R410A,AMARELO - PACIENTES,NGA,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-2222,Midea,1,0,42MLCB07M5,7500,2196.7500,,220,,1º Andar Amarelo - Consultório, R410A,AMARELO - PACIENTES,NGA,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-3666 (3666),Midea,1,0,38NLCB07M5,7500,2196.7500,,220,,1ª andar setor lilás - sala 1501, R22,LILÁS - FUNCIONÁRIOS,NGA,ADM,7.0296,1.31805,7.688625,9.006675
ar condicionado de janela,ACJ-216,LG,1,0,WGMO73FG/220,7500,2196.75,,220,,UTI conf. médico,R22,UTI ADULTO,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
ar condicionado de janela,ACJ-298,LG,1,0,WGMO73FG/220,7500,2196.75,,220,,Eletrocardiograma,R22,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
ar condicionado de janela,ACJ-299,LG,1,0,WGMO73FG/220,7500,2196.75,,220,,Ecocardiograma,R22,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
ar condicionado de janela,ACJ-300,LG,1,0,WGMO73FG/220,7500,2196.75,,220,,Ultrassonografia,R22,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
ar condicionado de janela,ACJ-305,LG,1,0,WGM073FGA/220,7500,2196.75,,220,,Higiene Conservação,R22,LABORATÓRIO,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
ar condicionado de janela,ACJ-323,LG,1,0,WGM073FGA/220,7500,2196.75,,220,,Dermato diretoria,R22,DERMATOLOGIA,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
ar condicionado de janela,ACJ-2229,LG,1,0,WGM073FGA/220,7500,2196.75,,220,,Gerência de apoio diagnostico,R22,DIAGNÓSTICO_IMAGEM,CHPB,ASSISTENCIAL,14.278875,2.7459375,9.22635,11.9722875
split,SPLT-3147 (3147),,1,0,42AFCDO9F5,6000,1757.4,,220,,CME Area Suja,R410,EDIFICIO GERAL,CHPB,ASSISTENCIAL,11.4231,2.19675,7.38108,9.57783
split dutado,-3140 (3140),Carrier,1,0,40BVA06236VH,60000,17574,,220,,Emergência 1 e 2,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,114.231,21.9675,73.8108,95.7783
split dutado,-3141 (3141),Carrier,1,0,40BVA06236VH,60000,17574,,220,,Sala de medicação,R22,AMBULATÓRIO CIRURGICO,CHPB,ASSISTENCIAL,114.231,21.9675,73.8108,95.7783
split dutado,-3142 (3142),Carrier,1,0,40BVA06236VH,60000,17574,,220,,Alta Complexibilidade,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,114.231,21.9675,73.8108,95.7783
split dutado,-3143 (3143),Carrier,1,0,40BVA06236VH,60000,17574,,220,,Observação do P.S,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,114.231,21.9675,73.8108,95.7783
split dutado,SPLIT -DUT-3612 (3612),CARRIER,1,0,40BA03632VH,36000,10544.4,,220,,Isolamento da retaguarda,R22,PRONTO SOCORRO,CHPB,ASSISTENCIAL,68.5386,13.1805,44.28648,57.46698
split dutado,SPLIT -DUT-4403,CARRIER,1,0,38CCL060S34SC,120000,35148,,220,,ÁREA PSQ.,R410,PSIQUIATRIA,CHPB,ASSISTENCIAL,228.462,43.935,147.6216,191.5566
split dutado,SPLIT -DUT-4416,CARRIER,1,0,38CCL060S34SC,120000,35148,,220,,ÁREA IMAGINOLOGIA,R410,IMAGINOLOGIA,CHPB,ASSISTENCIAL,228.462,43.935,147.6216,191.5566
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,1,,,,,,,,,,,,,,,,
,,,1,,,,,,,,,,,,,,,,
